bathrooms,bedrooms,link,listing_type,location,price,purpose,size_sqm,title,source,price_per_sqm,beds_bin
2.0,2,https://www.bayut.om/en/property/details-129605203.html,Apartment,"Barr Al Jissah, Muscat",185000.0,For Sale,200.0,2 Bedrooms Apartment For Sale Barr Al Jissah Muscat,bayut,925.0,"(1, 2]"
2.0,1,https://www.bayut.om/en/property/details-129792560.html,Apartment,"Yiti, Muscat",85000.0,For Sale,86500.0,1 Bedroom Apartment For Sale Yiti Muscat,bayut,0.9826589595375722,"(0, 1]"
2.0,1,https://www.bayut.om/en/property/details-129603108.html,Apartment,"Muscat Hills, Muscat",65000.0,For Sale,79.0,1 Bedroom Apartment For Sale in Muscat Hills Muscat,bayut,822.7848101265823,"(0, 1]"
2.0,2,https://www.bayut.om/en/property/details-129948180.html,Residential Land,"Al Kamil and Al Waafi, Al Sharqiya",7500.0,For Sale,600.0,,bayut,12.5,"(1, 2]"
1.0,1,https://www.bayut.om/en/property/details-129694512.html,Apartment,"The Wave (Almouj), Muscat",125000.0,For Sale,120.0,1 Bedroom Apartment For Sale in The Wave Almouj Muscat,bayut,1041.6666666666667,"(0, 1]"
2.0,2,https://www.bayut.om/en/property/details-129931716.html,Residential Land,"Salalah, Dhofar",21800.0,For Sale,600.0,Land For Sale in Salalah Dhofar,bayut,36.333333333333336,"(1, 2]"
6.0,6,https://www.bayut.om/en/property/details-129585586.html,Villa,"Bosher, Muscat",258000.0,For Sale,527.0,6 Bedrooms Villa For Sale in Bosher Muscat,bayut,489.56356736242884,"(4, 6]"
1.0,1,https://www.bayut.om/en/property/details-129594847.html,Apartment,"Muscat Hills, Muscat",68000.0,For Sale,91.0,1 Bedroom Apartment For Sale in Muscat Hills Muscat,bayut,747.2527472527472,"(0, 1]"
3.0,2,https://www.bayut.om/en/property/details-129587134.html,Villa,"Al Amarat, Muscat",41000.0,For Sale,600.0,2 Bedrooms Villa For Sale Al Amarat Muscat,bayut,68.33333333333333,"(1, 2]"
2.0,1,https://www.bayut.om/en/property/details-129552556.html,Villa,"Al Sifah, Muscat",85000.0,For Sale,77.0,1 Bedroom Villa For Sale in Al Sifah Muscat,bayut,1103.8961038961038,"(0, 1]"
3.0,3,https://www.bayut.om/en/property/details-129795628.html,Villa,"Al Maabilah, Muscat",111700.0,For Sale,194.0,3 Bedroom Villa For Sale in Al Seeb Muscat,bayut,575.7731958762887,"(2, 3]"
6.0,5,https://www.bayut.om/en/property/details-129690387.html,Villa,"Al Sifah, Muscat",183492.0,For Sale,183.0,5 Bedroom Villa For Sale Al Sifah Muscat,bayut,1002.688524590164,"(4, 6]"
9.0,6,https://www.bayut.om/en/property/details-129597080.html,Villa,"Al Maabilah, Muscat",1000.0,For Sale,300.0,9 Bedroom Villa For Sale in Al Maabilah Muscat,bayut,3.3333333333333335,"(4, 6]"
2.0,1,https://www.bayut.om/en/property/details-129792521.html,Apartment,"Al Khoud, Muscat",47000.0,For Sale,65.0,1 Bedroom Apartment For Sale in Al Khoud Muscat,bayut,723.0769230769231,"(0, 1]"
7.0,5,https://www.bayut.om/en/property/details-129640287.html,Villa,"The Wave (Almouj), Muscat",525000.0,For Sale,534.0,5 Bedrooms Villa For Sale in The Wave Almouj Muscat,bayut,983.1460674157304,"(4, 6]"
2.0,2,https://www.bayut.om/en/property/details-129589096.html,Apartment,"The Wave (Almouj), Muscat",215000.0,For Sale,131.0,2 Bedroom Apartment For Sale Muscat The Wave Almouj,bayut,1641.2213740458014,"(1, 2]"
2.0,2,https://www.bayut.om/en/property/details-129626692.html,Apartment,"Muscat Hills, Muscat",95000.0,For Sale,109.0,2 Bedrooms Apartment For Sale in Muscat Hills Muscat,bayut,871.559633027523,"(1, 2]"
2.0,2,https://www.bayut.om/en/property/details-129580649.html,Apartment,"Al Sifah, Muscat",96491.0,For Sale,85.0,2 Bedrooms Apartment For Sale Al Sifah Muscat,bayut,1135.1882352941177,"(1, 2]"
5.0,5,https://www.bayut.om/en/property/details-129587249.html,Villa,"Salalah, Dhofar",65000.0,For Sale,330.0,5 Bedrooms Villa For Sale in Salalah Dhofar,bayut,196.96969696969697,"(4, 6]"
3.0,3,https://www.bayut.om/en/property/details-129772450.html,Villa,"Yiti, Muscat",234031.0,For Sale,160.0,3 Bedrooms Villa For Sale Yiti Muscat,bayut,1462.69375,"(2, 3]"
3.0,2,https://www.bayut.om/en/property/details-129580801.html,Villa,"Salalah, Dhofar",155338.0,For Sale,110.0,2 Bedrooms Villa For Sale Salalah,bayut,1412.1636363636364,"(1, 2]"
1.0,1,https://www.bayut.om/en/property/details-129602714.html,Apartment,"Al Sifah, Muscat",55000.0,For Sale,77.0,1 Bedroom Apartment For Sale Al Sifah Muscat,bayut,714.2857142857143,"(0, 1]"
8.0,7,https://www.bayut.om/en/property/details-129567363.html,Villa,"Al Khoud, Muscat",220000.0,For Sale,625.0,7 Bedroom Villa For Sale in Al Khoud Muscat,bayut,352.0,"(6, 15]"
7.0,6,https://www.bayut.om/en/property/details-129614908.html,Villa,"The Wave (Almouj), Muscat",470000.0,For Sale,588.0,6 Bedroom Villa For Sale in The Wave Almouj Muscat,bayut,799.3197278911565,"(4, 6]"
3.0,3,https://www.bayut.om/en/property/details-129544990.html,Villa,"Izki, Al Dakhiliya",45500.0,For Sale,175.0,3 Bedrooms Villa For Sale Izki Al Dakhiliya,bayut,260.0,"(2, 3]"
4.0,3,https://www.bayut.om/en/property/details-129899936.html,Apartment,"Qurum, Muscat",103574.0,For Sale,133.0,3 Bedroom Apartment For Sale Qurum Muscat,bayut,778.7518796992481,"(2, 3]"
3.0,4,https://www.bayut.om/en/property/details-129689124.html,Residential Land,"Qurum, Muscat",279000.0,For Sale,1602.0,Residential Land For Sale in Qurum Muscat,bayut,174.1573033707865,"(3, 4]"
2.0,2,https://www.bayut.om/en/property/details-129787003.html,Apartment,"Bosher, Muscat",41000.0,For Sale,89.0,2 Bedroom Apartment For Sale Bosher Muscat,bayut,460.6741573033708,"(1, 2]"
8.0,6,https://www.bayut.om/en/property/details-129530331.html,Villa,"Al Maabilah, Muscat",80000.0,For Sale,440.0,6 Bedrooms Villa For Sale in Al Maabilah Muscat,bayut,181.8181818181818,"(4, 6]"
4.0,4,https://www.bayut.om/en/property/details-129873292.html,Villa,"Suwaiq, Al Batinah",27000.0,For Sale,600.0,4 Bedroom Villa For Sale in Suwaiq Al Batinah,bayut,45.0,"(3, 4]"
5.0,4,https://www.bayut.om/en/property/details-129508722.html,Villa,"Muscat Hills, Muscat",325000.0,For Sale,689.0,4 Bedroom Villa For Sale in Muscat Hills Muscat,bayut,471.6981132075472,"(3, 4]"
3.0,3,https://www.bayut.om/en/property/details-129639474.html,Villa,"Qantab, Muscat",169500.0,For Sale,125.0,3 Bedrooms Villa For Sale Qantab Muscat,bayut,1356.0,"(2, 3]"
3.0,2,https://www.bayut.om/en/property/details-129938984.html,Residential Land,"Ghala, Muscat",2500000.0,For Sale,20013.0,Studio Apartment For Sale Ghala Muscat,bayut,124.91880277819418,"(1, 2]"
6.0,7,https://www.bayut.om/en/property/details-129888092.html,Villa,"Al Hail, Muscat",130000.0,For Sale,358.0,7 Bedroom Villa For Sale Al Hail Muscat,bayut,363.12849162011173,"(6, 15]"
2.0,1,https://www.bayut.om/en/property/details-129596854.html,Chalet,"Sumail, Al Dakhiliya",39000.0,For Sale,80.0,1 Bedroom Chalet For Sale in Sumail Al Dakhiliya,bayut,487.5,"(0, 1]"
1.0,1,https://www.bayut.om/en/property/details-129608972.html,Apartment,"Qantab, Muscat",95000.0,For Sale,77.0,1 Bedroom Apartment For Sale Qantab Muscat,bayut,1233.7662337662337,"(0, 1]"
1.0,1,https://www.bayut.om/en/property/details-129549508.html,Apartment,"Salalah, Dhofar",47000.0,For Sale,65.0,1 Bedroom Apartment For Sale in Salalah Dhofar,bayut,723.0769230769231,"(0, 1]"
5.0,5,https://www.bayut.om/en/property/details-129556455.html,Villa,"Barr Al Jissah, Muscat",470000.0,For Sale,422.0,5 Bedrooms Villa For Sale Barr Al Jissah Muscat,bayut,1113.744075829384,"(4, 6]"
4.0,3,https://www.bayut.om/en/property/details-129784589.html,Residential Land,"Al Khuwair, Muscat",400000.0,For Sale,800.0,Land For Sale Al Khuwair Muscat,bayut,500.0,"(2, 3]"
1.0,1,https://www.bayut.om/en/property/details-129772374.html,Apartment,"Yiti, Muscat",83852.0,For Sale,58.0,1 Bedroom Apartment For Sale Yiti Muscat,bayut,1445.7241379310344,"(0, 1]"
6.0,5,https://www.bayut.om/en/property/details-129566148.html,Villa,"Al Ghubrah, Muscat",110000.0,For Sale,280.0,5 Bedrooms Villa For Sale Al Ghubrah Muscat,bayut,392.85714285714283,"(4, 6]"
2.0,2,https://www.bayut.om/en/property/details-129514324.html,Apartment,"Al Seeb, Muscat",100000.0,For Sale,172.0,2 Bedrooms Apartment For Sale in Al Seeb Muscat,bayut,581.3953488372093,"(1, 2]"
3.0,3,https://www.bayut.om/en/property/details-129509415.html,Apartment,"Al Amarat, Muscat",42000.0,For Sale,107.0,3 Bedrooms Apartment For Sale Al Amarat Muscat,bayut,392.5233644859813,"(2, 3]"
7.0,6,https://www.bayut.om/en/property/details-129510197.html,Villa,"Al Maabilah, Muscat",90000.0,For Sale,450.0,6 Bedrooms Villa For Sale Al Maabilah Muscat,bayut,200.0,"(4, 6]"
8.0,6,https://www.bayut.om/en/property/details-129502306.html,Villa,"Azaiba, Muscat",165000.0,For Sale,400.0,6 Bedrooms Villa For Sale in Azaiba Muscat,bayut,412.5,"(4, 6]"
3.0,2,https://www.bayut.om/en/property/details-129582912.html,Apartment,"Al Maabilah, Muscat",32000.0,For Sale,123.0,2 Bedroom Apartment For Sale in Al Maabilah Muscat,bayut,260.1626016260163,"(1, 2]"
1.0,1,https://www.bayut.om/en/property/details-129552598.html,Apartment,"Al Sifah, Muscat",59000.0,For Sale,86.0,1 Bedroom Apartment For Sale Al Sifah Muscat,bayut,686.046511627907,"(0, 1]"
5.0,5,https://www.bayut.om/en/property/details-129493355.html,Villa,"Al Seeb, Muscat",292200.0,For Sale,500.0,5 Bedrooms Villa For Sale Al Seeb Muscat,bayut,584.4,"(4, 6]"
2.0,1,https://www.bayut.om/en/property/details-129883714.html,Apartment,"Yiti, Muscat",94570.0,For Sale,59.0,1 Bedroom Apartment For Sale Yiti Muscat,bayut,1602.8813559322034,"(0, 1]"
5.0,4,https://www.bayut.om/en/property/details-129497015.html,Villa,"Qurum, Muscat",200000.0,For Sale,320.0,4 Bedroom Villa For Sale in Qurum Muscat,bayut,625.0,"(3, 4]"
7.0,8,https://www.bayut.om/en/property/details-129562353.html,Villa,"Al Maabilah, Muscat",89000.0,For Sale,388.0,8 Bedrooms Villa For Sale Al Maabilah Muscat,bayut,229.38144329896906,"(6, 15]"
4.0,4,https://www.bayut.om/en/property/details-129594297.html,Villa,"Al Maabilah, Muscat",58000.0,For Sale,300.0,4 Bedrooms Villa For Sale Al Maabilah Muscat,bayut,193.33333333333334,"(3, 4]"
6.0,4,https://www.bayut.om/en/property/details-129542580.html,Villa,"Misfah, Muscat",90000.0,For Sale,294.0,4 Bedroom Villa For Sale in Misfah Muscat,bayut,306.1224489795918,"(3, 4]"
2.0,1,https://www.bayut.om/en/property/details-129871018.html,Apartment,"Yiti, Muscat",102030.0,For Sale,69.0,1 Bedroom Apartment For Sale Yiti Muscat,bayut,1478.695652173913,"(0, 1]"
2.0,2,https://www.bayut.om/en/property/details-129871040.html,Apartment,"Yiti, Muscat",180000.0,For Sale,109.0,2 Bedrooms Apartment For Sale Yiti Muscat,bayut,1651.3761467889908,"(1, 2]"
4.0,4,https://www.bayut.om/en/property/details-129772544.html,Villa,"Yiti, Muscat",491410.0,For Sale,384.0,4 Bedroom Villa For Sale in Yiti Muscat,bayut,1279.7135416666667,"(3, 4]"
3.0,2,https://www.bayut.om/en/property/details-129580744.html,Villa,"Al Sifah, Muscat",162732.0,For Sale,175.0,2 Bedrooms Villa For Sale Al Sifah Muscat,bayut,929.8971428571429,"(1, 2]"
5.0,4,https://www.bayut.om/en/property/details-129543458.html,Villa,"Barka, Al Batinah",45000.0,For Sale,180.0,4 Bedrooms Villa For Sale Barka Al Batinah,bayut,250.0,"(3, 4]"
6.0,5,https://www.bayut.om/en/property/details-129508337.html,Villa,"Muscat - Other, Muscat",94000.0,For Sale,440.0,5 Bedrooms Villa For Sale Muscat Other,bayut,213.63636363636363,"(4, 6]"
4.0,3,https://www.bayut.om/en/property/details-129732757.html,Residential Land,"Madinat As Sultan Qaboos, Muscat",535000.0,For Sale,1765.0,Residential Land For Sale in Madinat As Sultan Qaboos Muscat,bayut,303.1161473087819,"(2, 3]"
2.0,2,https://www.bayut.om/en/property/details-129601743.html,Apartment,"The Wave (Almouj), Muscat",179500.0,For Sale,133.0,2 Bedrooms Apartment For Sale The Wave Almouj Muscat,bayut,1349.624060150376,"(1, 2]"
6.0,4,https://www.bayut.om/en/property/details-129503482.html,Villa,"Azaiba, Muscat",127000.0,For Sale,284.0,4 Bedrooms Villa For Sale in Azaiba Muscat,bayut,447.1830985915493,"(3, 4]"
4.0,3,https://www.bayut.om/en/property/details-129490168.html,Villa,"Qantab, Muscat",385000.0,For Sale,769.0,3 Bedrooms Villa For Sale Qantab Muscat,bayut,500.65019505851757,"(2, 3]"
5.0,5,https://www.bayut.om/en/property/details-129698323.html,Villa,"The Wave (Almouj), Muscat",600000.0,For Sale,547.0,5 Bedroom Villa For Sale in The Wave Almouj Muscat,bayut,1096.892138939671,"(4, 6]"
3.0,3,https://www.bayut.om/en/property/details-129944961.html,Residential Land,"Al Duqum, Al Wusta",5000.0,For Sale,647.0,Residential Land For Sale Al Duqum Al Wusta,bayut,7.727975270479135,"(2, 3]"
4.0,3,https://www.bayut.om/en/property/details-129461105.html,Villa,"The Wave (Almouj), Muscat",356000.0,For Sale,413.0,3 Bedrooms Villa For Sale in The Wave Almouj Muscat,bayut,861.9854721549636,"(2, 3]"
2.0,2,https://www.bayut.om/en/property/details-129461612.html,Apartment,"Al Sifah, Muscat",150000.0,For Sale,126.0,2 Bedroom Apartment For Sale Al Sifah Muscat,bayut,1190.4761904761904,"(1, 2]"
1.0,1,https://www.bayut.om/en/property/details-129512839.html,Apartment,"Muscat Hills, Muscat",65000.0,For Sale,91.0,1 Bedroom Apartment For Sale in Muscat Hills Muscat,bayut,714.2857142857143,"(0, 1]"
8.0,7,https://www.bayut.om/en/property/details-129451387.html,Villa,"Al Hail, Muscat",180000.0,For Sale,369.0,7 Bedrooms Villa For Sale in Al Hail Muscat,bayut,487.8048780487805,"(6, 15]"
4.0,4,https://www.bayut.om/en/property/details-129492286.html,Apartment,"Al Maabilah, Muscat",45000.0,For Sale,193.0,3 Bedroom Apartment For Sale in Al Maabilah Muscat,bayut,233.16062176165804,"(3, 4]"
3.0,2,https://www.bayut.om/en/property/details-129509199.html,Villa,"Al Sifah, Muscat",162732.0,For Sale,157.0,2 Bedrooms Villa For Sale in Al Sifah Muscat,bayut,1036.5095541401274,"(1, 2]"
3.0,2,https://www.bayut.om/en/property/details-129496789.html,Apartment,"Qantab, Muscat",200000.0,For Sale,200.0,2 Bedrooms Apartment For Sale Qantab Muscat,bayut,1000.0,"(1, 2]"
4.0,3,https://www.bayut.om/en/property/details-129509223.html,Villa,"Al Sifah, Muscat",183492.0,For Sale,183.0,3 Bedroom Villa For Sale in Al Sifah Muscat,bayut,1002.688524590164,"(2, 3]"
2.0,2,https://www.bayut.om/en/property/details-129490105.html,Apartment,"Qantab, Muscat",125000.0,For Sale,106.0,2 Bedroom Apartment For Sale in Qantab Muscat,bayut,1179.245283018868,"(1, 2]"
6.0,4,https://www.bayut.om/en/property/details-129468676.html,Villa,"Al Maabilah, Muscat",92000.0,For Sale,355.0,4 Bedrooms Villa For Sale in Al Maabilah Muscat,bayut,259.15492957746477,"(3, 4]"
1.0,1,https://www.bayut.om/en/property/details-129693250.html,Apartment,"Sultan Haitham City, Muscat",50510.0,For Sale,67.0,1 Bedroom Apartment For Sale Al Seeb Muscat,bayut,753.8805970149253,"(0, 1]"
7.0,6,https://www.bayut.om/en/property/details-129444857.html,Villa,"The Wave (Almouj), Muscat",415000.0,For Sale,600.0,6 Bedroom Villa For Sale in The Wave Almouj Muscat,bayut,691.6666666666666,"(4, 6]"
8.0,8,https://www.bayut.om/en/property/details-129512958.html,Villa,"Salalah, Dhofar",95000.0,For Sale,600.0,8 Bedrooms Villa For Sale in Salalah Dhofar,bayut,158.33333333333334,"(6, 15]"
3.0,2,https://www.bayut.om/en/property/details-129965019.html,Apartment,"Bosher, Muscat",39000.0,For Sale,888.0,2 Bedroom Apartment For Sale in Bosher Muscat,bayut,43.91891891891892,"(1, 2]"
4.0,3,https://www.bayut.om/en/property/details-129436775.html,Apartment,"Qurum, Muscat",55000.0,For Sale,120.0,3 Bedrooms Apartment For Sale in Qurum Muscat,bayut,458.3333333333333,"(2, 3]"
2.0,2,https://www.bayut.om/en/property/details-129457228.html,Apartment,"Madinat As Sultan Qaboos, Muscat",75000.0,For Sale,180.0,2 Bedrooms Apartment For Sale in Madinat As Sultan Qaboos Muscat,bayut,416.6666666666667,"(1, 2]"
5.0,4,https://www.bayut.om/en/property/details-129860371.html,Residential Land,"Bidbid, Al Dakhiliya",50000.0,For Sale,400.0,Residential Land For Sale in Bidbid Al Dakhiliya,bayut,125.0,"(3, 4]"
1.0,1,https://www.bayut.om/en/property/details-129511628.html,Apartment,"Al Sifah, Muscat",58000.0,For Sale,76.0,1 Bedroom Apartment For Sale Al Sifah Muscat,bayut,763.1578947368421,"(0, 1]"
5.0,5,https://www.bayut.om/en/property/details-129854404.html,Residential Land,"Al Buraimi, Al Buraimi",20000.0,For Sale,500.0,Residential Land For Sale in Al Buraimi,bayut,40.0,"(4, 6]"
3.0,3,https://www.bayut.om/en/property/details-129719332.html,Apartment,"Al Maabilah, Muscat",95840.0,For Sale,138.0,3 Bedroom Apartment For Sale in Al Seeb Muscat,bayut,694.4927536231884,"(2, 3]"
8.0,8,https://www.bayut.om/en/property/details-129636102.html,Villa,"Al Maabilah, Muscat",86500.0,For Sale,382.0,8 Bedroom Villa For Sale in Al Maabilah Muscat,bayut,226.43979057591622,"(6, 15]"
7.0,6,https://www.bayut.om/en/property/details-129661693.html,Villa,"The Wave (Almouj), Muscat",1406000.0,For Sale,907.0,6 Bedroom Villa For Sale in The Wave Almouj Muscat,bayut,1550.1653803748623,"(4, 6]"
5.0,4,https://www.bayut.om/en/property/details-129576363.html,Villa,"Salalah, Dhofar",338552.0,For Sale,243.0,4 Bedrooms Villa For Sale Salalah Dhofar,bayut,1393.2181069958847,"(3, 4]"
5.0,4,https://www.bayut.om/en/property/details-129451433.html,Villa,"Muscat Hills, Muscat",390000.0,For Sale,450.0,4 Bedroom Villa For Sale in Muscat Hills Muscat,bayut,866.6666666666666,"(3, 4]"
5.0,4,https://www.bayut.om/en/property/details-129446128.html,Villa,"Bosher, Muscat",180000.0,For Sale,350.0,4 Bedrooms Villa For Sale Bosher Muscat,bayut,514.2857142857143,"(3, 4]"
3.0,3,https://www.bayut.om/en/property/details-129437764.html,Villa,"The Wave (Almouj), Muscat",302000.0,For Sale,269.0,3 Bedrooms Villa For Sale Muscat The Wave Almouj,bayut,1122.6765799256505,"(2, 3]"
1.0,1,https://www.bayut.om/en/property/details-129436143.html,Apartment,"Muscat Hills, Muscat",80000.0,For Sale,105.0,1 Bedroom Apartment For Sale in Muscat Hills Muscat,bayut,761.9047619047619,"(0, 1]"
5.0,5,https://www.bayut.om/en/property/details-129576334.html,Villa,"Al Mawaleh, Muscat",120000.0,For Sale,370.0,5 Bedroom Villa For Sale in Al Mawaleh Muscat,bayut,324.3243243243243,"(4, 6]"
2.0,1,https://www.bayut.om/en/property/details-129419052.html,Villa,"Salalah, Dhofar",68000.0,For Sale,76.0,1 Bedroom Villa For Sale Salalah Dhofar,bayut,894.7368421052631,"(0, 1]"
2.0,2,https://www.bayut.om/en/property/details-129579198.html,Apartment,"The Wave (Almouj), Muscat",156000.0,For Sale,131.0,2 Bedrooms Apartment For Sale The Wave Almouj Muscat,bayut,1190.8396946564885,"(1, 2]"
4.0,3,https://www.bayut.om/en/property/details-129845593.html,Residential Land,"Barka, Al Batinah",56000.0,For Sale,600.0,Studio Apartment For Sale in Barka Al Batinah,bayut,93.33333333333333,"(2, 3]"
7.0,6,https://www.bayut.om/en/property/details-129390029.html,Villa,"Ansab, Muscat",160000.0,For Sale,300.0,6 Bedrooms Villa For Sale in Ansab Muscat,bayut,533.3333333333334,"(4, 6]"
4.0,4,https://www.bayut.om/en/property/details-129446591.html,Villa,"Yiti, Muscat",514755.0,For Sale,170.0,4 Bedroom Villa For Sale in Yiti Muscat,bayut,3027.970588235294,"(3, 4]"
5.0,6,https://www.bayut.om/en/property/details-129594243.html,Villa,"Al Buraimi, Al Buraimi",45000.0,For Sale,600.0,6 Bedrooms Villa For Sale Al Buraimi,bayut,75.0,"(4, 6]"
5.0,4,https://www.bayut.om/en/property/details-129576422.html,Villa,"Salalah, Dhofar",335825.0,For Sale,234.0,4 Bedroom Villa For Sale in Salalah Dhofar,bayut,1435.1495726495727,"(3, 4]"
4.0,3,https://www.bayut.om/en/property/details-129802536.html,Villa,"Saham, Al Batinah",60000.0,For Sale,3074.0,4 Bedroom Villa For Sale in Saham Al Batinah,bayut,19.518542615484712,"(2, 3]"
3.0,3,https://www.bayut.om/en/property/details-129754132.html,Apartment,"Bosher, Muscat",47000.0,For Sale,90.0,3 Bedrooms Apartment For Sale Bosher Muscat,bayut,522.2222222222222,"(2, 3]"
5.0,3,https://www.bayut.om/en/property/details-129399049.html,Villa,"Al Amarat, Muscat",43000.0,For Sale,224.0,3 Bedroom Villa For Sale in Al Amarat Muscat,bayut,191.96428571428572,"(2, 3]"
2.0,2,https://www.bayut.om/en/property/details-129859409.html,Residential Land,"Al Mudaibi, Al Sharqiya",9500.0,For Sale,632.0,Residential Land For Sale in Al Mudaibi Al Sharqiya,bayut,15.031645569620252,"(1, 2]"
2.0,2,https://www.bayut.om/en/property/details-129828070.html,Residential Land,"Salalah, Dhofar",79990.0,For Sale,600.0,Residential Land For Sale Salalah,bayut,133.31666666666666,"(1, 2]"
